timestamp,cpu_timer_user,cpu_timer_sys,cpu_timer_idle,cpu_timer_nice,cpu_timer_iowait,cpu_timer_irq,cpu_timer_softirq,disk_counter_read_bytes,disk_counter_written_bytes,disk_counter_num_reads,disk_counter_num_writes,disk_timer_reading,disk_timer_writing,net_counter_bytes_rx,net_counter_bytes_tx,net_counter_packets_rx,net_counter_packets_tx,net_counter_error_rx,net_counter_error_tx,net_counter_dropped_rx,net_counter_dropped_tx,mem_available,mem_total
1502826702.33,182.56,46.88,368150.18,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115328788,68621683,521945,516661,0,0,0,0,29156704256,
1502826703.43,182.6,46.89,368154.51,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115359733,68636275,522141,516857,0,0,0,0,29156704256,
1502826704.54,182.64,46.9,368158.85,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115390618,68650825,522336,517052,0,0,0,0,29156704256,
1502826705.64,182.68,46.92,368163.18,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115421631,68665219,522529,517245,0,0,0,0,29156708352,
1502826706.74,182.72,46.92,368167.51,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115452283,68679523,522721,517437,0,0,0,0,29156708352,
1502826707.85,182.74,46.92,368171.85,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115482700,68693605,522910,517626,0,0,0,0,29156708352,
1502826708.95,182.76,46.94,368176.18,0.0,75.54,0.0,1.02,284892160,44609536,18015,4448,359472,49900,115513429,68707999,523103,517819,0,0,0,0,29156708352,
1502826710.05,182.79,46.97,368180.48,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115544082,68722317,523296,518012,0,0,0,0,29156708352,
1502826711.16,182.84,46.98,368184.81,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115574697,68736597,523488,518204,0,0,0,0,29156716544,
1502826712.26,182.89,46.98,368189.14,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115605035,68750679,523676,518393,0,0,0,0,29156716544,
1502826713.36,182.96,46.99,368193.48,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115636050,68765061,523869,518586,0,0,0,0,29156716544,
1502826714.47,183.0,47.01,368197.81,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115666779,68779377,524062,518778,0,0,0,0,29156716544,
1502826715.57,183.04,47.02,368202.14,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115697394,68793657,524254,518970,0,0,0,0,29156716544,
1502826716.67,183.09,47.04,368206.47,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115728123,68808129,524447,519164,0,0,0,0,29156716544,
1502826717.78,183.15,47.06,368210.8,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115758852,68822445,524640,519356,0,0,0,0,29156716544,
1502826718.88,183.19,47.07,368215.13,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115789502,68836839,524832,519549,0,0,0,0,29156716544,
1502826719.98,183.22,47.08,368219.47,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115820517,68851143,525025,519741,0,0,0,0,29156716544,
1502826721.08,183.26,47.08,368223.79,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115851090,68865381,525216,519932,0,0,0,0,29156716544,
1502826722.19,183.27,47.1,368228.12,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115881819,68879775,525409,520125,0,0,0,0,29156716544,
1502826723.29,183.3,47.1,368232.46,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115912469,68894091,525601,520317,0,0,0,0,29156716544,
1502826724.39,183.33,47.1,368236.78,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115943198,68908563,525794,520511,0,0,0,0,29156716544,
1502826725.5,183.36,47.12,368241.11,0.0,75.58,0.0,1.02,284892160,44630016,18015,4450,359472,49940,115973850,68922801,525986,520702,0,0,0,0,29156716544,
1502826726.6,183.4,47.12,368245.45,0.0,75.58,0.0,1.03,284892160,44630016,18015,4450,359472,49940,116002656,68940594,526154,520870,0,0,0,0,29156716544,
1502826727.7,183.41,47.12,368249.81,0.0,75.58,0.0,1.03,284892160,44630016,18015,4450,359472,49940,116026251,68960020,526264,520981,0,0,0,0,29156716544,
1502826728.81,183.41,47.12,368254.16,0.0,75.58,0.0,1.03,284892160,44630016,18015,4450,359472,49940,116049780,68979192,526373,521090,0,0,0,0,29156716544,
1502826729.91,183.41,47.13,368258.55,0.0,75.58,0.0,1.03,284892160,44630016,18015,4450,359472,49940,116069547,68984958,526434,521151,0,0,0,0,29156716544,
1502826731.01,183.42,47.13,368262.94,0.0,75.58,0.0,1.03,284892160,44630016,18015,4450,359472,49940,116090070,68989706,526496,521213,0,0,0,0,29156716544,
1502826732.12,184.21,47.44,368266.13,0.0,75.6,0.0,1.03,284892160,44642304,18015,4452,359472,49980,116110035,68993336,526551,521268,0,0,0,0,29156716544,
1502826733.22,185.09,47.68,368269.31,0.0,75.6,0.0,1.03,284892160,44642304,18015,4452,359472,49980,116130000,68996966,526606,521323,0,0,0,0,29156724736,
1502826734.32,185.94,47.95,368272.49,0.0,75.6,0.0,1.03,284892160,44642304,18015,4452,359472,49980,116149965,69000596,526661,521378,0,0,0,0,29156724736,
1502826735.42,186.83,48.16,368275.75,0.0,75.6,0.0,1.03,284892160,44642304,18015,4452,359472,49980,116170293,69004226,526717,521433,0,0,0,0,29156728832,
1502826736.53,187.25,48.29,368279.69,0.0,75.6,0.0,1.03,284892160,44642304,18015,4452,359472,49980,116192962,69019142,526812,521529,0,0,0,0,29156728832,
1502826737.63,187.47,48.29,368284.05,0.0,75.6,0.0,1.03,284892160,44642304,18015,4452,359472,49980,116216623,69038788,526923,521640,0,0,0,0,29156728832,
